"GEOID","ICEincome","ICEraceeth","ICEhome","ICEincwb","ICEincwnh","ICEedu","ICElanguage"
"17774",-0.1175,0.963310580204778,0.67,0.11,0.11,NA,0.978484565014032
"17815",-0.138248847926267,0.899460015428131,0.277310924369748,0.142857142857143,0.129212975512786,NA,0.953268194070081
"17827",-0.165354330708661,0.96797153024911,0.535433070866142,0.0748031496062992,0.0748031496062992,NA,1
"17837",-0.0696456086286595,0.769527483124397,0.355624036979969,0.179198767334361,0.153312788906009,NA,0.856105645288578
"17846",-0.125259515570934,0.956918687589158,0.522491349480969,0.14878892733564,0.14878892733564,NA,0.976154542710534
"17847",-0.222913829994165,0.911191513855768,0.352266096090255,0.09745185761525,0.0752771834273488,NA,0.907634717506747
"17853",-0.138260869565217,0.996371333534926,0.700869565217391,0.0982608695652174,0.0956521739130435,NA,0.889538661468486
"17878",0.00945179584120983,0.970290344361918,0.584120982986768,0.153119092627599,0.153119092627599,NA,0.958992805755396
"17884",-0.41747572815534,0.95910780669145,0.398058252427184,0.0388349514563107,0.0388349514563107,NA,0.962406015037594
"17888",0.0147058823529412,1,0.794117647058823,0.125,0.125,NA,0.991071428571429
"17945",-0.672413793103448,1,0.862068965517241,0,0,NA,1
"17339",0.247495361781076,0.955344485398356,0.767717996289425,0.332096474953618,0.329499072356215,NA,0.951940298507463
"17406",0.0355863921217547,0.85042280855783,0.61727842435094,0.181736794986571,0.180058191584602,NA,0.933848220282068
"17502",0.186200378071834,0.964980544747082,0.75992438563327,0.231568998109641,0.216446124763705,NA,0.878350515463918
"17532",-0.00253592561284869,0.966401414677277,0.736263736263736,0.184277261200338,0.146238377007608,NA,0.832027577561893
"17540",0.0542907180385289,0.862361585428956,0.348511383537653,0.199065966141273,0.179217746643316,NA,0.706802796581955
"17543",0.1421133821828,0.914358653244063,0.487594806530402,0.275935210181257,0.267900758452243,NA,0.894322292634118
"17584",0.048721399730821,0.963386727688787,0.385195154777927,0.219380888290713,0.212651413189771,NA,0.978489702517162
"17701",-0.273090829407253,0.750354482230875,0.103648515393886,0.0474964391366276,0.0254738687410978,NA,0.948923576304358
"17702",-0.0993961913608918,0.977549467275495,0.457965629354389,0.125406409660938,0.117278216442174,NA,0.977782225780624
"17724",-0.23330241187384,0.989856909980076,0.334879406307978,0.0667903525046382,0.062152133580705,NA,0.984740197025304
"17728",-0.0077559462254395,0.949875168043019,0.829369183040331,0.148914167528438,0.146328852119959,NA,0.979927739863509
"17729",-0.296296296296296,1,0.740740740740741,0.111111111111111,0.111111111111111,NA,0.99009900990099
"17771",-0.0790835181079084,0.975947934352009,0.702882483370288,0.104212860310421,0.102734663710273,NA,0.982274741506647
"17813",-0.149425287356322,0.973498233215548,0.52234993614304,0.0957854406130268,0.0945083014048531,NA,0.93241965973535
"17842",-0.138237911598932,0.979460847240051,0.579353307623851,0.0916641946010086,0.0913675467220409,NA,0.95281374501992
"17850",-0.135245901639344,0.936908517350158,0.385245901639344,0.0368852459016393,0.0368852459016393,NA,1
"17856",-0.0509803921568627,0.996424642464246,0.705882352941177,0.125490196078431,0.125490196078431,NA,0.965670316661734
"17857",-0.117420881396037,0.983010033444816,0.447500739426205,0.139012126589766,0.138420585625555,NA,0.978055555555556
"17864",-0.0229591836734694,0.989720998531571,0.530612244897959,0.147959183673469,0.147959183673469,NA,0.721891140246325
"17867",-0.0434782608695652,1,0.623188405797101,0.101449275362319,0.101449275362319,NA,1
"17901",-0.191930541368744,0.913844887883152,0.434320735444331,0.122574055158325,0.114504596527068,NA,0.95125977410947
"17930",-0.297142857142857,0.975490196078431,0.325714285714286,0.0171428571428571,0,NA,0.984455958549223
"17949",0.0520833333333333,0.992217898832685,0.875,0.229166666666667,0.208333333333333,NA,0.986607142857143
"17954",-0.261835748792271,0.989097252507632,0.340096618357488,0.066183574879227,0.0579710144927536,NA,0.989037178265014
"17970",-0.357827476038339,0.934149184149184,0.317571884984026,0.0408945686900958,0.0408945686900958,NA,0.952542372881356
"17936",-0.182072829131653,0.963054187192118,0.596638655462185,0.0672268907563025,0.0392156862745098,NA,0.946335078534031
"17944",-0.1,1,0.311111111111111,0.0888888888888889,0.0888888888888889,NA,1
"17952",-0.5,0.962962962962963,0.515625,0,0,NA,0.970731707317073
"17982",-0.29608938547486,0.994871794871795,0.698324022346369,0.0558659217877095,0.0558659217877095,NA,1
"17983",0.0180722891566265,0.98876404494382,0.61144578313253,0.221385542168675,0.221385542168675,NA,0.907073509015257
"17946",-0.687898089171974,1,0.719745222929936,0,0,NA,1
"17957",-0.174496644295302,0.958477508650519,0.704697986577181,0.167785234899329,0.167785234899329,NA,0.989169675090253
"17968",0.00826446280991736,0.992146596858639,0.685950413223141,0.214876033057851,0.214876033057851,NA,0.8
"17003",0.0446516192345437,0.940691378592253,0.656526005888126,0.204121687929342,0.19946025515211,NA,0.955626953803404
"19807",0.575976370200197,0.87146799842292,0.593698720052511,0.616015753199869,0.591073186741057,NA,0.827346143135617
"19809",0.137540179326679,0.57298581510726,0.392319404500085,0.201827102013196,0.178142446286584,NA,0.861481925903705
"19810",0.331485028732735,0.723314276764038,0.644722250226837,0.340356890815606,0.328460530295393,NA,0.85789799710923
"19938",0.145281018027572,0.728519610065745,0.712265818310357,0.228349240014139,0.228349240014139,NA,0.91329755515802
