"GEOID","ICEincome","ICEraceeth","ICEhome","ICEincwb","ICEincwnh","ICEedu","ICElanguage"
"54442",0.0455635491606715,0.784458834412581,0.81294964028777,0.206235011990408,0.206235011990408,0.106060606060606,0.96
"54455",0.165753029428736,0.952033898305085,0.670513560300058,0.297749567224466,0.297749567224466,0.214256685361294,0.969237252423093
"54460",-0.156663275686673,0.939953810623557,0.586978636826043,0.106815869786368,0.104781281790437,-0.0768335273573923,0.744214876033058
"54485",-0.280821917808219,0.985119047619048,0.671232876712329,0.0753424657534247,0.0753424657534247,0.03690036900369,0.974522292993631
"54491",-0.17989417989418,0.963611859838275,0.656084656084656,0.085978835978836,0.0701058201058201,-0.0155228758169935,0.979805013927577
"54511",-0.120938628158845,0.89944576405384,0.736462093862816,0.101083032490975,0.101083032490975,0.0544871794871795,0.959459459459459
"54513",-0.1,0.990762124711316,0.73,0.085,0.085,0.0292397660818713,0.964028776978417
"54515",-0.144859813084112,0.94131455399061,0.869158878504673,0.0934579439252336,0.0934579439252336,-0.0141643059490085,0.966666666666667
"56545",-0.00655737704918033,0.867625899280576,0.777049180327869,0.154098360655738,0.154098360655738,0.0375,0.995454545454545
"56554",0.17455896007428,0.954048140043764,0.758588672237697,0.27669452181987,0.265552460538533,0.203553299492386,0.973297213622291
"56569",-0.241308793456033,0.426645519429025,0.492842535787321,0.0797546012269939,-0.20040899795501,-0.0165394402035623,0.972949389179756
"56628",-0.152644230769231,0.943308007013442,0.709134615384615,0.128605769230769,0.127403846153846,0.178245614035088,0.979704797047971
"56659",0.1,0.861538461538462,0.9,0.15,0.15,0.0909090909090909,0.983606557377049
"56669",-0.241610738255034,0.993610223642173,0.798657718120805,0.10738255033557,0.10738255033557,0.0433070866141732,1
"56670",-0.313186813186813,-0.00542740841248304,0.208791208791209,0,-0.354395604395604,-0.156160458452722,1
"56684",-0.0932203389830508,0.904458598726115,0.627118644067797,0.152542372881356,0.152542372881356,-0.0204081632653061,0.954385964912281
"56714",-0.122736418511066,0.956331877729258,0.64989939637827,0.110663983903421,0.104627766599598,0.0219638242894057,0.967924528301887
