"GEOID","ICEincome","ICEraceeth","ICEhome","ICEincwb","ICEincwnh","ICEedu","ICElanguage"
"01001",0.0293499088657288,0.555994944023113,0.465812964434267,0.151189419077441,0.129878020283217,0.150881794096395,0.930755516362172
"01003",0.0777214877054244,0.738984165766104,0.504905473866304,0.215148894106018,0.20151983195354,0.226686166551961,0.90935214600703
"01005",-0.293418940609952,-0.0162848468120342,0.217977528089888,-0.165650080256822,-0.185981808453719,-0.1520819416611,0.870939530234883
"01007",-0.145261935858366,0.523807406748766,0.488318096067334,0.036859672035989,0.0306196488172979,-0.105640771895101,0.956605911795259
"01009",-0.0633664316208567,0.853660650820894,0.575574423178395,0.175612798004509,0.156233510816904,-0.0641602372395768,0.842448708731958
"01011",-0.229196251065038,-0.534250585480094,0.422323203635331,-0.263277477989208,-0.272649815393354,-0.132657372201098,0.939624974242736
"01013",-0.177221026744543,0.0657655840225943,0.399016292652936,-0.068398401475561,-0.0814632646787581,0.0118677183587814,0.980191659082392
"01015",-0.093038896984643,0.514107731769879,0.401367559690618,0.06288532675709,0.0411164667638157,0.0291373818071497,0.92350708267753
"01017",-0.182703747769185,0.159863339275104,0.349196906603212,-0.0580755502676978,-0.0719066032123736,-0.0508218083988398,0.963469019831104
"01019",-0.166340691068269,0.871250434312628,0.546800782341436,0.11194933407842,0.10021421253609,-0.0567447281975204,0.972730215245185
"01021",-0.120281207538252,0.709590284871184,0.48992733502688,0.117327346842323,0.10320789271578,-0.0549490780802769,0.85737117396358
"01023",-0.200943396226415,0.13825918762089,0.61811320754717,-0.0792452830188679,-0.0860377358490566,-0.0668881980919713,0.973705699820349
"01025",-0.200880088008801,0.0694628647214854,0.401980198019802,-0.0832783278327833,-0.0856985698569857,-0.072093023255814,0.984835831392027
"01027",-0.12043093497499,0.64849666341756,0.509041939207387,0.0700269334359369,0.0607926125432859,-0.127497621313035,0.938848068262621
"01029",-0.157922535211268,0.899436846339501,0.522535211267606,0.112147887323944,0.101232394366197,-0.0555290525713195,0.945901755882562
"01031",0.0201766713511343,0.533448182416476,0.314896607107007,0.142943184099578,0.106404336478619,0.0871844275068711,0.892415643380456
"01033",-0.120109689213894,0.621149878585383,0.443875685557587,0.0743601462522852,0.0613345521023766,0.0330347288174748,0.95558955686396
"01035",-0.229079727652098,0.0229143133774407,0.522073358225346,-0.111794421260707,-0.117944212607072,-0.0289822257443677,0.994783649734907
"01037",-0.166170634920635,0.311889932137213,0.584821428571429,0.00148809523809524,-0.000496031746031746,-0.0718004601041288,0.986433176176272
"01039",-0.159843792081874,0.699005376344086,0.489496364126044,0.0715055211419337,0.0617425262590897,-0.0131438991034797,0.973455116312259
"01041",-0.170746510216468,0.478546662814216,0.509609548856969,0.0171960347966822,0.00748533279384989,-0.033952528379773,0.975183823529412
"01043",-0.109750596120384,0.906364283731428,0.496165495907714,0.145002255590643,0.124379712573307,-0.045802584623913,0.925802053049988
"01045",-0.113049026906306,0.487813787365302,0.201744124215676,0.0518983303201106,0.0247261512283314,0.0425855740248888,0.893302349824089
"01047",-0.270835952231301,-0.431122123170451,0.186800754242615,-0.25757385292269,-0.258265241986172,-0.0344656488549618,0.978561323321362
"01049",-0.170430107526882,0.790043472163792,0.430645161290323,0.124500768049155,0.0758064516129032,-0.121400291727443,0.74441461595824
"01051",0.0783290696108792,0.519335995267672,0.465127238454288,0.173118351959068,0.163659620304295,0.116895156258357,0.945162092478438
"01053",-0.236381694552678,0.282564697627979,0.366490946596379,-0.0510352204140882,-0.0801436320574528,-0.0639622568544801,0.975653716312868
"01055",-0.128627189153099,0.624245727410753,0.451748754558061,0.077525550819167,0.0579066303733758,0.0234340293203021,0.931634170522141
"01057",-0.207438988532784,0.733236328361829,0.545133784181123,0.0551308438694502,0.0461628932666863,-0.050059798393986,0.979959021641695
"01059",-0.159033309196235,0.725608593402403,0.415821868211441,0.0937726285300507,0.0548515568428675,-0.0881362455498893,0.689198892194071
"01061",-0.19416353655013,0.744369156225158,0.440046229413464,0.0889916209188096,0.0736781277087547,-0.0718649517684887,0.933538855747287
"01063",-0.4395120298204,-0.622176838058626,0.341240257539817,-0.429007116231786,-0.437478820738733,-0.106680476437079,0.994836044410018
"01065",-0.261238938053097,-0.198392869201161,0.516814159292035,-0.210973451327434,-0.210973451327434,-0.0177401471625844,0.982423146473779
"01067",-0.0888386123680241,0.426195062160742,0.666666666666667,0.0564102564102564,0.0514328808446455,-0.0355851413543721,0.963309529672495
"01069",-0.067818167942815,0.396926515252813,0.314085116125258,0.0600595253237007,0.0435755895296482,0.0775079987257441,0.940834782962533
"01071",-0.166030442135782,0.858250404998843,0.510413143271322,0.115680115970041,0.0904083111862769,-0.0281899510797589,0.974661886915431
"01073",0.00822643560680011,0.0708601139946641,0.254054840352026,0.0364926061608308,0.0214599339282091,0.234445005258559,0.907835893447404
"01075",-0.186304644808743,0.753402952826791,0.512636612021858,0.068818306010929,0.0531079234972678,-0.0572328962081936,0.980399604953278
"01077",-0.0742637311221439,0.74577553048965,0.362792752982766,0.12040238101427,0.109017181773284,0.108826211363708,0.944389376901254
"01079",-0.101128027135758,0.659114283985722,0.553206594620178,0.0808550918987142,0.0576634850516684,-0.0812816333533499,0.967166469516289
"01081",-0.0562445008881584,0.447161685861795,0.232166276540996,0.109982236831183,0.0772448827132825,0.261954561846376,0.900563891178895
"01083",0.053604206203528,0.629472061819756,0.552499766667704,0.197523566561926,0.17269701023551,0.104227957902399,0.883510222321528
"01085",-0.342742884027288,-0.497073122333565,0.485297577040696,-0.334744765937426,-0.335920959774171,-0.0696686491079015,0.991548700612719
"01087",-0.274819373829275,-0.666880478939491,0.30960663633931,-0.304120952635804,-0.309339042012309,0.0216072467381368,0.957927716235873
"01089",0.132061084156044,0.406322803608299,0.336752390528312,0.178279089541059,0.153533663092402,0.344579431708105,0.896761537243495
"01091",-0.26260019019155,-0.0867449924952125,0.429697052030974,-0.211927727210977,-0.214101344925961,-0.000687442713107241,0.992371403661726
"01093",-0.247811952988247,0.884216165539409,0.502875718929732,0.0859381512044678,0.0742685671417855,-0.0766265513350884,0.945680582044218
"01095",-0.102084109738268,0.780893531152306,0.403549006679471,0.158071266806181,0.1228678726027,0.00978813228050973,0.770150963741744
"01097",-0.0900218238603273,0.213499181384836,0.290910138175116,0.00549116485654492,-0.0151871028025421,0.0966618610089012,0.934367504755603
"01099",-0.308841538084742,0.119134931828867,0.272838599069312,-0.148787656135195,-0.157604702424688,-0.00883272183720614,0.993692575117954
"01101",-0.0541847710746479,-0.238929942143553,0.167580729835692,-0.0591106593541613,-0.0756419850994672,0.201075911536163,0.910848555022567
"01103",-0.0351060586262468,0.629386056889769,0.454418746461083,0.13219216864846,0.104251056230672,0.0647324134920827,0.851283561839474
"01105",-0.460912052117264,-0.399655654793931,0.437133550488599,-0.342019543973941,-0.343322475570033,0.0560938296787353,0.977068906799864
"01107",-0.207018462747152,0.138072420095836,0.505041246562786,-0.0775173497446641,-0.084850072017808,-0.0436702311141773,0.903158553111644
"01109",-0.216619256960607,0.194341943419434,0.24558227738988,-0.0530988707870011,-0.0792173088526851,0.0870038345942585,0.927063827086044
"01111",-0.154906917949897,0.556232613591204,0.532980923925534,0.0694093311882326,0.0498735922776373,-0.0384127789046653,0.966526019690577
"01113",-0.180508984610094,0.0265392048591938,0.203593844037486,-0.100421287937409,-0.143065944458774,0.0164439876670093,0.891288991337324
"01115",0.0307778748907479,0.763027196581391,0.597889873891872,0.195311524534898,0.185603695842178,0.00638187027871842,0.956965876983265
"01117",0.239319352003014,0.658406424528655,0.610523671982921,0.301745573276403,0.285030767298757,0.356006793786573,0.865819862580912
"01119",-0.433102652825836,-0.471047901851997,0.281430219146482,-0.382545174932718,-0.384467512495194,0.0825914935707221,0.958285052143685
"01121",-0.164994425863991,0.302561359423787,0.425832138875617,-0.0117853161331422,-0.0263099219620959,-0.0470951726108621,0.947465219847348
"01123",-0.129466214131441,0.419032584297378,0.49719222462203,0.0265967294045048,0.0214131440913298,-0.00903477866536436,0.951363493887786
"01125",-0.0135383171637157,0.296567858951786,0.274920301955535,0.0781523854211231,0.0615503512234167,0.190800892635755,0.914167560273572
"01127",-0.1242255885527,0.827811573857433,0.544985810783804,0.125704464606899,0.111835005395899,-0.0683533562592113,0.959609217937428
"01129",-0.121202003338898,0.414062027688773,0.653088480801336,0.0270450751252087,-0.00283806343906511,-0.047065044949762,0.978398983481576
"01131",-0.354696419304619,-0.425334706488157,0.35806953814219,-0.297353399065906,-0.310067462376751,-0.110486364914254,0.966633366633367
"01133",-0.235404503753128,0.929658594012782,0.588198498748957,0.115825688073394,0.100604670558799,-0.0835859174632781,0.952467844585874
"02013",0.110112359550562,0.0998522895125554,0.276404494382022,0.0797752808988764,-0.1,-0.0301987767584098,0.583943833943834
"02016",0.327716933445661,0.204808704808705,-0.435551811288964,0.194608256107835,0.127211457455771,0.0649382117761085,0.306770738791069
"02020",0.317753150600092,0.526261280750585,0.226777520245479,0.327868852459016,0.269736409958055,0.300104237243967,0.77212540483377
"02050",0.00623746936957006,0.0898864012352487,0.163288037424816,0.0969035419915349,-0.141456894631321,-0.0721354963779206,0.360942389103626
"02060",0.277070063694268,0.502857142857143,0.0764331210191083,0.270700636942675,0.194267515923567,0.165354330708661,0.902055622732769
"02068",0.249592169657423,0.830810329474622,0.631321370309951,0.32137030995106,0.313213703099511,0.39520590043024,0.865719523373052
"02070",0.0364400840925018,0.138077000604717,0.240364400840925,0.079187105816398,-0.119831814996496,0.0839378238341969,0.602849510240427
"02090",0.24892229468332,0.656552810077519,0.178401680114955,0.302199624184813,0.258759809881729,0.258642434433916,0.868239393408135
"02100",0.0913604766633565,0.775218427323272,0.328699106256207,0.30188679245283,0.247269116186693,0.312972972972973,0.882554650664381
"02105",0.06826801517067,0.407667134174848,0.509481668773704,0.190897597977244,0.0581542351453856,0.150789012273524,0.857491459248414
"02110",0.323840328179236,0.636981413100816,0.295676869674976,0.351688229725465,0.310981382139476,0.347856921235761,0.831872693726937
